Order Date,Category,Sales
22/10/2017,Technology,32.7
22/10/2017,Office Supplies,31.68
13/6/2017,Office Supplies,181.86
23/11/2014,Furniture,155.372
16/8/2017,Office Supplies,13.427999999999999
16/8/2017,Office Supplies,67.13600000000001
14/1/2016,Office Supplies,89.568
14/1/2016,Furniture,315.776
16/9/2016,Furniture,273.666
16/9/2016,Office Supplies,17.48
10/10/2016,Office Supplies,20.608
10/10/2016,Office Supplies,4.095
13/11/2015,Technology,339.96
13/11/2015,Furniture,63.98
2/11/2014,Technology,799.92
19/7/2016,Technology,35.984
19/7/2016,Technology,389.97
14/5/2016,Technology,185.528
21/2/2015,Office Supplies,2541.98
16/10/2017,Technology,599.985
22/6/2017,Office Supplies,3.036
9/9/2017,Office Supplies,25.92
9/9/2017,Furniture,66.112
14/10/2017,Technology,46.36
20/6/2016,Technology,6.9
20/6/2016,Furniture,57.69
2/9/2014,Technology,559.71
30/1/2016,Office Supplies,305.01
30/1/2016,Office Supplies,50.784
30/1/2016,Office Supplies,26.01
4/12/2017,Technology,649.0
23/1/2016,Furniture,59.99
26/5/2015,Furniture,20.24
4/5/2014,Office Supplies,37.84
4/5/2014,Office Supplies,5.472
10/2/2015,Office Supplies,77.24
18/11/2014,Furniture,292.1
18/11/2014,Furniture,8.544
18/11/2014,Furniture,424.116
18/11/2014,Office Supplies,2.892
18/11/2014,Office Supplies,381.72
4/9/2017,Furniture,97.184
4/9/2017,Office Supplies,10.368
29/3/2014,Furniture,890.841
5/11/2016,Technology,72.0
5/11/2016,Furniture,113.88799999999999
5/11/2016,Office Supplies,158.13
10/6/2017,Office Supplies,14.13
10/8/2015,Office Supplies,64.75
9/10/2015,Office Supplies,1.8719999999999999
9/10/2015,Office Supplies,11.214
9/10/2015,Office Supplies,37.376
28/5/2016,Technology,286.4
11/5/2017,Office Supplies,43.92
16/10/2016,Furniture,142.18200000000002
17/11/2017,Office Supplies,19.608
17/11/2017,Office Supplies,4.158
26/11/2017,Technology,979.95
26/11/2017,Furniture,135.3
3/9/2017,Office Supplies,8.904
3/9/2017,Technology,100.8
5/12/2017,Furniture,41.96
5/12/2017,Office Supplies,9.45
10/11/2017,Office Supplies,400.8
10/11/2017,Office Supplies,28.791999999999998
18/3/2014,Furniture,111.0
18/3/2014,Technology,1279.968
18/3/2014,Office Supplies,1856.19
12/11/2016,Furniture,22.752
26/10/2017,Technology,61.542
26/10/2017,Office Supplies,81.438
11/4/2015,Furniture,67.36
11/4/2015,Furniture,54.528
25/12/2015,Technology,843.9
25/12/2015,Furniture,449.56800000000004
21/9/2017,Office Supplies,15.51
20/12/2014,Furniture,192.18599999999998
18/7/2015,Office Supplies,5.76
26/7/2014,Furniture,67.88
26/7/2014,Office Supplies,162.89
26/7/2014,Furniture,25.71
26/12/2014,Office Supplies,191.88
11/12/2017,Furniture,721.875
11/12/2017,Technology,73.568
11/12/2017,Office Supplies,13.584000000000001
11/12/2017,Furniture,64.78399999999999
3/3/2014,Office Supplies,176.77200000000002
21/10/2017,Office Supplies,38.82
21/10/2017,Office Supplies,21.9
10/11/2017,Technology,111.79
16/3/2017,Technology,445.44
22/9/2016,Office Supplies,16.52
6/2/2017,Office Supplies,29.9
31/12/2015,Office Supplies,116.4
9/10/2016,Office Supplies,1.4080000000000001
9/10/2016,Furniture,169.56799999999998
30/12/2014,Technology,251.96400000000003
30/12/2014,Furniture,523.764
12/4/2016,Office Supplies,19.44
12/4/2016,Furniture,194.352
12/4/2016,Office Supplies,36.624
28/11/2016,Technology,340.18199999999996
28/11/2016,Office Supplies,12.672
28/11/2016,Office Supplies,6.888
28/11/2016,Office Supplies,32.544000000000004
28/11/2016,Furniture,347.80199999999996
15/4/2017,Office Supplies,15.57
9/3/2015,Office Supplies,4.6080000000000005
28/10/2014,Technology,257.98
7/1/2017,Office Supplies,153.78
7/1/2017,Office Supplies,61.02
7/1/2017,Office Supplies,110.11
7/1/2017,Office Supplies,7.89
13/8/2017,Office Supplies,36.024
2/11/2017,Office Supplies,54.336000000000006
19/9/2014,Office Supplies,92.52
31/5/2015,Office Supplies,10.272
13/9/2016,Office Supplies,40.74
13/9/2016,Office Supplies,14.4
13/9/2016,Technology,149.95
13/9/2016,Office Supplies,16.9
13/9/2016,Office Supplies,17.61
13/9/2016,Office Supplies,378.0
13/9/2016,Office Supplies,17.64
13/9/2016,Office Supplies,373.08
13/9/2016,Furniture,1336.44
13/9/2016,Technology,29.97
29/11/2017,Furniture,390.36800000000005
29/11/2017,Furniture,101.52
4/12/2017,Office Supplies,74.352
2/5/2017,Office Supplies,15.7
2/5/2017,Office Supplies,59.52
2/5/2017,Office Supplies,34.4
25/12/2016,Furniture,313.176
25/12/2016,Furniture,866.6460000000001
30/9/2014,Office Supplies,795.408
12/7/2014,Office Supplies,35.856
12/7/2014,Technology,23.84
8/9/2016,Furniture,43.13
8/9/2016,Office Supplies,30.87
6/8/2017,Office Supplies,70.12
14/5/2015,Furniture,509.9575
14/5/2015,Furniture,122.91
14/5/2015,Furniture,97.568
14/5/2015,Furniture,722.352
20/1/2017,Office Supplies,11.52
30/5/2016,Furniture,167.84
8/4/2014,Furniture,172.11
23/7/2014,Technology,99.98
30/5/2017,Technology,156.792
30/5/2017,Technology,35.36
30/5/2017,Furniture,13.592
13/3/2016,Furniture,386.68
13/3/2016,Technology,379.96
13/3/2016,Technology,539.91
13/3/2016,Office Supplies,41.24
13/3/2016,Office Supplies,51.897
13/3/2016,Office Supplies,552.56
13/3/2016,Office Supplies,23.16
13/3/2016,Office Supplies,126.08
13/3/2016,Technology,449.1
10/4/2017,Office Supplies,195.104
10/4/2017,Furniture,36.672
25/6/2016,Furniture,85.24600000000001
25/6/2016,Furniture,32.711999999999996
17/3/2014,Office Supplies,11.43
17/3/2014,Office Supplies,30.44
17/3/2014,Office Supplies,12.96
17/3/2014,Office Supplies,16.0
17/3/2014,Office Supplies,32.67
9/8/2014,Office Supplies,4.4639999999999995
9/8/2014,Office Supplies,9.345
26/7/2015,Office Supplies,9.144
26/7/2015,Office Supplies,23.136
26/7/2015,Office Supplies,99.2
15/2/2014,Office Supplies,21.36
24/3/2015,Furniture,46.9
2/9/2017,Office Supplies,18.72
2/9/2017,Furniture,236.528
16/11/2015,Office Supplies,18.9
9/12/2014,Office Supplies,10.687999999999999
9/12/2014,Office Supplies,237.09599999999998
3/2/2017,Office Supplies,5.184
3/2/2017,Office Supplies,65.584
3/2/2017,Furniture,22.2
3/2/2017,Office Supplies,419.4
11/11/2017,Furniture,88.92
17/9/2017,Office Supplies,9.912
17/9/2017,Furniture,318.43
17/9/2017,Office Supplies,5.8
17/9/2017,Technology,1415.76
25/6/2017,Technology,148.48
30/7/2016,Office Supplies,9.248
30/7/2016,Office Supplies,1036.624
16/4/2015,Technology,569.64
16/4/2015,Office Supplies,9.14
16/4/2015,Furniture,1196.86
16/4/2015,Furniture,523.26
11/4/2015,Technology,639.9680000000001
11/4/2015,Office Supplies,52.76
27/2/2015,Technology,538.92
8/9/2016,Office Supplies,14.88
8/9/2016,Office Supplies,34.24
8/9/2016,Office Supplies,261.74
19/5/2016,Office Supplies,87.84
11/11/2017,Furniture,34.92
15/9/2014,Office Supplies,14.94
15/9/2014,Furniture,14.56
15/9/2015,Office Supplies,3.576
15/9/2015,Office Supplies,147.184
1/7/2016,Technology,1499.95
10/4/2016,Office Supplies,13.568
6/1/2014,Furniture,2573.82
6/1/2014,Office Supplies,609.98
6/1/2014,Office Supplies,5.48
6/1/2014,Technology,391.98
6/1/2014,Technology,755.96
6/1/2014,Office Supplies,31.12
6/1/2014,Office Supplies,6.54
1/9/2016,Office Supplies,12.78
23/9/2014,Office Supplies,18.464000000000002
15/12/2014,Furniture,445.80199999999996
28/12/2017,Office Supplies,2.48
28/12/2017,Office Supplies,25.9
19/12/2015,Office Supplies,29.9
19/12/2015,Technology,2249.91
19/12/2015,Furniture,1053.164
5/11/2017,Office Supplies,12.96
10/9/2015,Furniture,106.68
16/11/2017,Technology,119.94
11/9/2017,Office Supplies,10.272
11/9/2017,Furniture,512.19
11/9/2017,Office Supplies,1.556
14/7/2017,Office Supplies,4.448
14/7/2017,Furniture,276.69
14/7/2017,Office Supplies,4.96
14/7/2017,Office Supplies,71.92
14/7/2017,Furniture,18.84
14/7/2017,Technology,140.97
14/7/2017,Technology,470.376
30/3/2017,Office Supplies,6.08
30/3/2017,Technology,164.792
31/1/2016,Office Supplies,23.36
8/6/2017,Office Supplies,12.175999999999998
2/11/2014,Technology,46.38399999999999
2/11/2014,Office Supplies,362.92
14/7/2017,Office Supplies,9.248
14/7/2017,Technology,1889.9460000000001
14/7/2017,Office Supplies,62.04
14/7/2017,Furniture,396.92
14/7/2017,Office Supplies,239.456
14/7/2017,Office Supplies,13.12
9/12/2017,Office Supplies,29.36
9/12/2017,Office Supplies,214.9
9/12/2017,Office Supplies,15.92
9/12/2017,Technology,146.45
9/12/2017,Office Supplies,15.14
9/12/2017,Office Supplies,5.76
9/12/2017,Technology,1399.98
5/9/2016,Office Supplies,8.952
5/9/2016,Office Supplies,8.856
5/9/2016,Furniture,85.24600000000001
10/9/2014,Office Supplies,21.728
10/9/2014,Furniture,1487.04
26/9/2017,Office Supplies,71.88
26/9/2017,Furniture,9.24
26/9/2017,Office Supplies,35.88
26/9/2017,Office Supplies,17.04
26/9/2017,Office Supplies,931.176
17/6/2016,Furniture,266.35200000000003
17/6/2016,Furniture,483.13599999999997
25/2/2017,Furniture,196.78400000000002
25/2/2017,Furniture,231.92
31/3/2017,Office Supplies,29.7
3/12/2017,Furniture,13.592
19/2/2016,Office Supplies,70.88
2/12/2017,Office Supplies,114.288
2/12/2017,Office Supplies,36.624
2/12/2017,Furniture,242.352
2/12/2017,Technology,49.61600000000001
2/12/2017,Furniture,508.704
2/12/2017,Technology,57.36
2/12/2017,Furniture,906.68
10/10/2014,Technology,719.952
10/10/2014,Technology,755.944
10/10/2014,Office Supplies,11.98
10/10/2014,Office Supplies,0.898
5/9/2016,Furniture,21.204
20/11/2014,Office Supplies,34.74
20/11/2014,Technology,833.94
20/11/2014,Office Supplies,12.96
20/11/2014,Office Supplies,25.92
10/5/2014,Furniture,349.965
10/5/2014,Office Supplies,22.32
27/11/2017,Office Supplies,158.28
27/11/2017,Office Supplies,497.94
1/11/2014,Office Supplies,533.94
1/11/2014,Office Supplies,167.94
1/11/2014,Furniture,31.68
30/12/2016,Furniture,170.78599999999997
3/9/2016,Furniture,198.74400000000003
5/10/2017,Technology,63.824
30/1/2016,Furniture,435.168
30/1/2016,Furniture,48.58
21/4/2017,Technology,47.976000000000006
21/4/2017,Office Supplies,20.736
5/12/2014,Office Supplies,26.46
5/12/2014,Office Supplies,49.12
5/12/2014,Office Supplies,15.0
21/10/2014,Office Supplies,194.7
21/10/2014,Furniture,591.32
21/10/2014,Office Supplies,2.84
8/12/2015,Office Supplies,221.96
8/12/2015,Technology,236.0
2/11/2014,Technology,41.94
2/11/2014,Technology,52.792
18/12/2016,Furniture,563.94
23/11/2015,Office Supplies,2625.12
23/11/2015,Office Supplies,17.94
13/8/2015,Office Supplies,422.856
16/4/2015,Furniture,127.764
21/3/2014,Technology,3499.93
21/3/2014,Office Supplies,14.4
21/3/2014,Office Supplies,122.97
21/3/2014,Office Supplies,9.32
21/3/2014,Office Supplies,122.94
16/11/2017,Furniture,17.31
25/9/2015,Office Supplies,128.744
5/9/2016,Furniture,58.248000000000005
5/9/2016,Furniture,71.24600000000001
5/9/2016,Office Supplies,7.872000000000001
5/9/2016,Furniture,887.2710000000001
20/4/2017,Office Supplies,146.86
20/4/2017,Office Supplies,36.56
15/6/2015,Technology,225.576
17/9/2014,Office Supplies,5.247999999999999
17/9/2014,Office Supplies,38.256
17/9/2014,Office Supplies,40.24
17/9/2014,Technology,29.925
17/9/2014,Office Supplies,148.704
17/9/2014,Technology,55.92
8/7/2016,Office Supplies,12.96
27/5/2016,Furniture,25.176
27/5/2016,Furniture,5.584
27/5/2016,Office Supplies,1297.368
24/12/2017,Office Supplies,264.32
3/5/2017,Office Supplies,25.92
3/5/2017,Office Supplies,22.96
22/2/2014,Office Supplies,19.44
8/2/2015,Office Supplies,9.54
8/2/2015,Office Supplies,5.81
8/2/2015,Office Supplies,5.76
24/8/2015,Furniture,14.91
30/11/2014,Office Supplies,6.642
10/12/2016,Office Supplies,18.54
10/12/2016,Office Supplies,679.96
27/10/2017,Furniture,189.576
27/10/2017,Technology,71.96
25/11/2014,Technology,539.92
25/11/2014,Furniture,725.3439999999999
25/11/2014,Office Supplies,7.44
14/7/2014,Office Supplies,39.48
23/5/2015,Office Supplies,850.5
23/5/2015,Furniture,75.33
21/11/2015,Office Supplies,325.632
21/11/2015,Technology,23.344
21/11/2015,Office Supplies,16.52
30/3/2014,Office Supplies,335.72
30/3/2014,Technology,251.94400000000002
30/3/2014,Furniture,127.302
29/12/2017,Furniture,1207.84
29/12/2017,Office Supplies,12.53
29/12/2017,Office Supplies,34.58
29/12/2017,Furniture,300.98
29/12/2017,Furniture,258.75
2/3/2017,Office Supplies,59.52
2/3/2017,Office Supplies,57.96
2/3/2017,Furniture,441.96
2/3/2017,Office Supplies,68.04
6/10/2016,Technology,703.71
6/10/2016,Office Supplies,17.904
6/10/2016,Office Supplies,11.975999999999999
6/10/2016,Technology,67.96
5/4/2015,Furniture,892.2239999999999
9/9/2014,Technology,1299.99
15/3/2016,Office Supplies,4.544
15/3/2016,Furniture,1352.0320000000002
27/12/2015,Furniture,1548.99
27/12/2015,Office Supplies,19.872
7/8/2017,Technology,119.448
7/8/2017,Office Supplies,118.16
22/3/2015,Office Supplies,19.56
30/11/2015,Furniture,80.96
30/11/2015,Office Supplies,25.92
15/4/2014,Office Supplies,106.96
15/4/2014,Furniture,187.76
30/7/2017,Office Supplies,76.77600000000001
1/6/2017,Office Supplies,53.9
7/1/2014,Furniture,76.72800000000001
7/1/2014,Office Supplies,10.43
29/9/2017,Office Supplies,99.2
13/9/2017,Office Supplies,15.92
22/10/2014,Furniture,129.92
4/10/2016,Office Supplies,30.4
4/10/2016,Technology,5399.91
4/10/2016,Office Supplies,119.1
27/11/2015,Office Supplies,40.08
27/11/2015,Office Supplies,59.94
27/11/2015,Technology,259.98
27/11/2015,Furniture,170.98
27/11/2015,Furniture,38.97
27/11/2015,Office Supplies,154.9
27/11/2015,Furniture,446.06800000000004
6/5/2017,Office Supplies,152.94
8/10/2014,Technology,23.471999999999998
31/12/2014,Office Supplies,195.64
31/12/2014,Office Supplies,14.94
31/12/2014,Technology,1687.8
31/12/2014,Furniture,341.96
31/12/2014,Furniture,605.88
28/4/2015,Office Supplies,186.732
28/4/2015,Office Supplies,3812.97
14/2/2015,Office Supplies,26.424
14/2/2015,Technology,625.99
25/11/2016,Furniture,1568.61
25/11/2016,Office Supplies,17.3
25/11/2016,Technology,160.0
15/7/2017,Office Supplies,179.94
15/7/2017,Furniture,872.94
15/7/2017,Office Supplies,12.96
29/12/2014,Office Supplies,88.8
29/12/2014,Technology,319.968
22/3/2016,Furniture,167.888
2/7/2017,Office Supplies,163.96
2/7/2017,Office Supplies,5.232
14/12/2017,Technology,1199.98
14/12/2017,Office Supplies,73.85
14/12/2017,Office Supplies,25.71
14/12/2017,Office Supplies,17.28
14/12/2017,Furniture,526.582
26/8/2016,Office Supplies,11.56
26/8/2016,Technology,209.97
26/8/2016,Furniture,447.84
26/8/2016,Technology,479.97
26/8/2016,Office Supplies,8.64
15/10/2017,Office Supplies,11.68
25/10/2014,Technology,40.775999999999996
25/10/2014,Office Supplies,13.698
2/4/2015,Technology,87.8
28/10/2017,Furniture,77.952
28/10/2017,Office Supplies,147.184
28/10/2017,Office Supplies,47.952
5/12/2014,Office Supplies,250.26
3/11/2017,Technology,40.775999999999996
6/1/2015,Office Supplies,29.6
6/1/2015,Office Supplies,1.9380000000000002
9/9/2017,Technology,159.96
5/1/2015,Office Supplies,59.52
5/1/2015,Office Supplies,17.48
5/1/2015,Office Supplies,13.168
16/4/2017,Office Supplies,40.74
10/9/2015,Furniture,179.886
25/9/2016,Office Supplies,286.256
25/9/2016,Office Supplies,24.224
25/9/2016,Office Supplies,331.536
16/3/2015,Office Supplies,17.52
26/11/2016,Office Supplies,17.855999999999998
26/9/2016,Technology,431.976
13/6/2017,Furniture,291.13599999999997
18/9/2017,Office Supplies,114.848
2/6/2017,Office Supplies,10.687999999999999
15/5/2016,Office Supplies,15.232000000000001
15/9/2017,Office Supplies,12.42
22/8/2016,Office Supplies,19.44
30/5/2014,Office Supplies,70.368
18/12/2017,Office Supplies,12.672
30/7/2017,Technology,89.95
21/11/2014,Office Supplies,6.58
21/11/2014,Technology,94.99
24/9/2015,Technology,35.12
20/8/2017,Office Supplies,25.92
17/6/2016,Office Supplies,7.96
17/6/2016,Technology,566.97
17/6/2016,Office Supplies,9.84
19/12/2015,Technology,25.488000000000003
31/5/2015,Office Supplies,7.56
18/6/2015,Furniture,60.84
18/6/2015,Office Supplies,450.04
18/6/2015,Office Supplies,34.6
18/6/2015,Technology,467.97
18/6/2015,Office Supplies,33.02
30/11/2015,Furniture,17.088
21/12/2015,Office Supplies,3.008
17/11/2017,Office Supplies,268.24
17/11/2017,Technology,431.16
13/11/2017,Technology,43.6
13/11/2017,Furniture,154.95
24/10/2016,Office Supplies,15.552
6/12/2014,Office Supplies,42.208
3/12/2017,Office Supplies,10.368
26/9/2017,Office Supplies,2.224
3/2/2015,Office Supplies,74.52
12/8/2017,Office Supplies,17.52
12/8/2017,Furniture,1779.9
12/8/2017,Office Supplies,219.9
24/8/2015,Office Supplies,7.152
12/11/2017,Office Supplies,26.72
1/8/2016,Technology,1039.728
1/8/2016,Office Supplies,45.96
25/11/2016,Office Supplies,456.588
25/11/2016,Technology,4499.985
25/11/2016,Technology,59.976000000000006
13/4/2016,Office Supplies,6.12
27/12/2014,Office Supplies,10.98
27/12/2014,Office Supplies,7.86
27/12/2014,Office Supplies,51.45
27/12/2014,Office Supplies,37.056
18/4/2016,Office Supplies,203.92
18/4/2016,Technology,29.56
8/3/2015,Office Supplies,8.568
4/11/2016,Office Supplies,45.248000000000005
4/11/2016,Furniture,876.3
4/11/2016,Office Supplies,185.37599999999998
29/11/2014,Office Supplies,25.06
17/5/2016,Office Supplies,2.89
17/5/2016,Office Supplies,7.896
17/5/2016,Furniture,22.608
17/5/2016,Office Supplies,30.528000000000002
19/9/2017,Office Supplies,4.842
19/12/2016,Office Supplies,1.8
12/10/2017,Technology,39.984
12/12/2015,Office Supplies,32.4
12/12/2015,Office Supplies,97.88
12/7/2015,Technology,307.168
2/10/2015,Office Supplies,26.9
24/3/2017,Office Supplies,47.01
24/3/2017,Technology,469.99
24/3/2017,Furniture,207.84599999999998
1/6/2017,Office Supplies,324.744
24/3/2014,Furniture,40.48
22/9/2015,Office Supplies,12.0
22/9/2015,Office Supplies,720.064
22/9/2015,Office Supplies,25.424
22/9/2015,Office Supplies,2.8160000000000003
22/9/2015,Office Supplies,3.2039999999999997
8/1/2016,Office Supplies,30.828000000000003
8/1/2016,Office Supplies,47.61600000000001
8/1/2016,Technology,108.78399999999999
14/2/2016,Office Supplies,4.77
14/2/2016,Office Supplies,7.98
14/2/2016,Furniture,550.431
14/2/2016,Furniture,10.56
8/6/2017,Furniture,1497.6660000000002
8/6/2017,Technology,17.52
21/10/2016,Office Supplies,113.22
21/10/2016,Office Supplies,35.88
21/10/2016,Office Supplies,4535.976
26/1/2017,Office Supplies,11.84
8/12/2017,Office Supplies,592.74
21/10/2016,Office Supplies,111.67200000000001
26/8/2014,Office Supplies,8.64
26/8/2014,Technology,149.97
16/5/2014,Furniture,232.88
3/2/2015,Furniture,90.882
31/10/2017,Technology,508.76800000000003
31/10/2017,Office Supplies,9.912
26/4/2015,Furniture,63.93600000000001
26/4/2015,Office Supplies,59.52
26/4/2015,Technology,311.976
26/4/2015,Office Supplies,50.352
9/5/2016,Technology,19.136
24/1/2015,Office Supplies,13.12
13/4/2015,Furniture,241.56799999999998
13/4/2015,Technology,479.92
25/9/2015,Furniture,307.13599999999997
25/9/2015,Office Supplies,12.6
25/9/2015,Technology,159.98
28/3/2014,Office Supplies,6.12
28/3/2014,Furniture,1184.72
17/7/2016,Office Supplies,45.96
19/4/2014,Office Supplies,58.05
19/4/2014,Office Supplies,71.28
21/7/2017,Furniture,124.404
27/9/2015,Office Supplies,154.9
27/9/2015,Technology,1871.88
27/2/2016,Furniture,16.192
2/5/2016,Office Supplies,18.936
2/5/2016,Office Supplies,12.672
2/5/2016,Office Supplies,5.04
9/12/2014,Office Supplies,8.448
9/12/2014,Office Supplies,20.387999999999998
25/12/2015,Office Supplies,9.96
7/12/2017,Office Supplies,320.64
7/12/2017,Technology,52.0
30/5/2014,Office Supplies,25.584
30/5/2014,Technology,464.0
30/5/2014,Office Supplies,235.95
30/5/2014,Office Supplies,39.96
2/3/2017,Office Supplies,18.528
12/10/2015,Technology,17.9
12/10/2015,Office Supplies,81.96
14/7/2015,Office Supplies,272.736
14/7/2015,Office Supplies,18.496
14/7/2015,Furniture,441.92
14/7/2015,Furniture,127.764
19/11/2014,Office Supplies,166.44
27/5/2016,Office Supplies,13.38
3/7/2017,Technology,24.0
25/9/2017,Office Supplies,24.448
3/10/2016,Office Supplies,6.16
3/10/2016,Furniture,915.1360000000001
3/10/2016,Office Supplies,8.56
3/10/2016,Office Supplies,97.82
9/9/2017,Office Supplies,31.104
9/9/2017,Office Supplies,11.175999999999998
12/3/2015,Office Supplies,5.04
29/11/2016,Furniture,242.176
14/6/2016,Furniture,337.176
3/12/2017,Office Supplies,13.344000000000001
3/12/2017,Technology,76.752
3/12/2017,Technology,102.336
3/12/2017,Office Supplies,10.32
3/12/2017,Office Supplies,47.32
3/12/2017,Furniture,23.375999999999998
3/12/2017,Furniture,16.72
3/12/2017,Furniture,16.192
16/8/2016,Office Supplies,32.4
25/12/2016,Office Supplies,19.89
25/12/2016,Technology,399.98
25/12/2016,Furniture,343.85
25/12/2016,Office Supplies,106.32
23/7/2017,Office Supplies,13.92
21/6/2017,Office Supplies,82.4
21/6/2017,Office Supplies,6.24
21/6/2017,Office Supplies,447.84
13/8/2017,Office Supplies,272.048
13/8/2017,Office Supplies,1614.582
13/8/2017,Office Supplies,24.32
13/8/2017,Technology,1.584
13/8/2017,Furniture,31.984
13/8/2017,Office Supplies,14.76
13/8/2017,Furniture,423.648
7/11/2015,Office Supplies,76.64
15/10/2015,Office Supplies,4.4639999999999995
15/10/2015,Office Supplies,3.96
30/7/2016,Office Supplies,715.64
3/12/2016,Furniture,268.704
3/12/2016,Office Supplies,21.92
3/12/2016,Office Supplies,48.72
3/12/2016,Furniture,205.666
28/4/2016,Furniture,30.344
25/8/2017,Office Supplies,25.695999999999998
17/6/2017,Technology,3404.5
17/6/2017,Technology,101.34
20/11/2015,Furniture,344.37199999999996
4/9/2017,Office Supplies,30.384
4/7/2015,Office Supplies,22.848000000000003
15/9/2017,Office Supplies,38.62
15/9/2017,Technology,59.98
13/3/2017,Office Supplies,174.3
24/9/2017,Technology,383.96
24/9/2017,Office Supplies,15.57
13/8/2016,Office Supplies,22.32
13/8/2016,Office Supplies,103.6
20/11/2017,Technology,2.97
20/11/2017,Technology,569.99
20/11/2017,Furniture,50.97
25/7/2017,Furniture,298.116
25/3/2016,Office Supplies,59.52
15/7/2016,Furniture,230.28
15/7/2016,Office Supplies,105.52
17/8/2017,Office Supplies,23.36
17/8/2017,Technology,71.976
17/8/2017,Office Supplies,8.56
17/8/2017,Office Supplies,13.92
17/8/2017,Office Supplies,2518.29
17/8/2017,Office Supplies,540.57
17/8/2017,Office Supplies,221.05599999999998
14/12/2016,Furniture,81.42399999999999
14/12/2016,Office Supplies,134.8
25/12/2017,Office Supplies,39.582
25/12/2017,Office Supplies,44.688
25/12/2017,Office Supplies,31.744
25/12/2017,Office Supplies,40.98
25/12/2017,Office Supplies,3.168
1/3/2014,Office Supplies,18.84
1/3/2014,Furniture,362.25
1/3/2014,Furniture,63.552
1/3/2014,Office Supplies,129.55200000000002
19/11/2015,Office Supplies,5.984
19/11/2015,Technology,861.76
1/4/2014,Office Supplies,66.96
1/4/2014,Office Supplies,6.24
5/10/2017,Furniture,435.168
5/10/2017,Office Supplies,14.9
5/10/2017,Office Supplies,15.8
5/10/2017,Furniture,72.9
5/10/2017,Furniture,206.352
5/10/2017,Technology,7.992000000000001
18/11/2017,Office Supplies,81.36
18/11/2017,Office Supplies,20.232
18/11/2017,Office Supplies,389.056
18/11/2017,Office Supplies,20.736
18/11/2017,Office Supplies,41.472
23/3/2015,Office Supplies,33.36
10/10/2016,Furniture,90.882
10/10/2016,Technology,15.992
10/10/2016,Furniture,120.78399999999999
16/8/2015,Technology,519.7919999999999
16/8/2015,Technology,31.176
16/8/2015,Office Supplies,10.368
16/8/2015,Office Supplies,2.7239999999999998
16/8/2015,Furniture,254.352
16/8/2015,Office Supplies,3.762
16/8/2015,Office Supplies,10.272
31/5/2014,Technology,659.97
31/5/2014,Technology,113.73
27/8/2015,Office Supplies,5.104
3/1/2014,Office Supplies,16.448
10/9/2014,Office Supplies,81.92
10/9/2014,Furniture,254.9
22/1/2017,Office Supplies,15.12
22/1/2017,Office Supplies,7.872000000000001
21/4/2016,Office Supplies,8.32
20/7/2016,Technology,89.95
23/8/2016,Office Supplies,25.2
23/8/2016,Office Supplies,37.59
23/8/2016,Office Supplies,14.97
23/8/2016,Technology,1.98
14/6/2016,Office Supplies,39.936
14/6/2016,Technology,18.464000000000002
20/11/2015,Office Supplies,4.896
20/11/2015,Furniture,145.764
20/11/2015,Office Supplies,9.612
3/11/2017,Technology,199.75
3/11/2017,Furniture,1673.184
4/5/2014,Furniture,12.18
4/5/2014,Office Supplies,57.68
8/11/2015,Technology,263.96
12/12/2015,Technology,299.94
12/12/2015,Office Supplies,25.76
1/12/2014,Technology,271.9
1/12/2014,Furniture,45.84
1/12/2014,Furniture,9.82
7/10/2016,Office Supplies,93.36
17/11/2015,Office Supplies,541.24
17/11/2015,Office Supplies,106.32
17/11/2015,Furniture,1323.9
17/3/2014,Office Supplies,126.624
20/6/2015,Technology,125.944
25/5/2017,Office Supplies,663.92
25/5/2017,Technology,120.0
25/5/2017,Office Supplies,3.29
25/5/2017,Furniture,18.84
9/9/2014,Furniture,60.672
9/9/2014,Office Supplies,30.816
17/10/2017,Technology,52.792
2/11/2017,Office Supplies,83.9
2/11/2017,Office Supplies,11.76
21/7/2014,Office Supplies,4.992
21/7/2014,Office Supplies,87.92
21/7/2014,Furniture,657.93
21/7/2014,Office Supplies,1.044
11/9/2015,Furniture,210.68
11/9/2015,Office Supplies,78.8
11/9/2015,Technology,19.99
11/9/2015,Office Supplies,772.68
21/10/2016,Technology,106.08
7/1/2016,Furniture,23.076
7/1/2016,Office Supplies,25.92
25/6/2015,Office Supplies,47.952
25/6/2015,Office Supplies,0.9840000000000001
25/6/2015,Furniture,75.384
25/6/2015,Office Supplies,4.6080000000000005
20/9/2015,Office Supplies,37.68
10/7/2017,Office Supplies,41.91
30/6/2017,Furniture,435.999
21/8/2017,Furniture,388.704
21/8/2017,Office Supplies,572.58
21/8/2017,Technology,33.18
11/3/2017,Technology,63.88
11/3/2017,Furniture,26.72
15/9/2017,Office Supplies,295.056
20/9/2016,Office Supplies,393.25
15/12/2016,Office Supplies,2.214
3/11/2017,Office Supplies,16.272000000000002
3/7/2016,Office Supplies,706.86
26/9/2014,Office Supplies,5.97
26/9/2014,Furniture,21.184
26/9/2014,Office Supplies,41.376000000000005
14/7/2014,Office Supplies,17.94
28/9/2017,Office Supplies,2.655
28/8/2015,Office Supplies,892.35
28/8/2015,Furniture,307.666
28/8/2015,Office Supplies,728.82
28/8/2015,Office Supplies,41.36
28/8/2015,Technology,43.176
